"ID","Date","Cases","Cases_New","Type","Age","Sex","Source"
"FR",2020-01-29,0,0,"Deaths","Total","Total","JRC"
"FR",2020-01-29,5,1,"Hospitalized","Total","Total","JRC"
"FR",2020-01-29,0,0,"ICU","Total","Total","JRC"
"FR",2020-01-29,0,0,"Recovered","Total","Total","JHU"
"FR",2020-01-29,0,0,"Recovered","Total","Total","JRC"
"FR",2020-01-30,5,0,"Active","Total","Total","JHU"
"FR",2020-01-30,6,1,"Active","Total","Total","JRC"
"FR",2020-01-30,5,0,"Confirmed","Total","Total","JHU"
"FR",2020-01-30,6,1,"Confirmed","Total","Total","JRC"
"FR",2020-01-30,0,0,"Deaths","Total","Total","JHU"
"FR",2020-01-30,0,0,"Deaths","Total","Total","JRC"
"FR",2020-01-30,6,1,"Hospitalized","Total","Total","JRC"
"FR",2020-01-30,0,0,"ICU","Total","Total","JRC"
"FR",2020-01-30,0,0,"Recovered","Total","Total","JHU"
"FR",2020-01-30,0,0,"Recovered","Total","Total","JRC"
"FR",2020-01-31,5,0,"Active","Total","Total","JHU"
"FR",2020-01-31,6,0,"Active","Total","Total","JRC"
"FR",2020-01-31,5,0,"Confirmed","Total","Total","JHU"
"FR",2020-01-31,6,0,"Confirmed","Total","Total","JRC"
"FR",2020-01-31,0,0,"Deaths","Total","Total","JHU"
"FR",2020-01-31,0,0,"Deaths","Total","Total","JRC"
"FR",2020-01-31,6,0,"Hospitalized","Total","Total","JRC"
"FR",2020-01-31,0,0,"ICU","Total","Total","JRC"
"FR",2020-01-31,0,0,"Recovered","Total","Total","JHU"
"FR",2020-01-31,0,0,"Recovered","Total","Total","JRC"
"FR",2020-02-01,6,1,"Active","Total","Total","JHU"
"FR",2020-02-01,6,1,"Confirmed","Total","Total","JHU"
"FR",2020-02-01,0,0,"Deaths","Total","Total","JHU"
"FR",2020-02-01,0,0,"Recovered","Total","Total","JHU"
"FR",2020-02-02,6,0,"Active","Total","Total","JHU"
"FR",2020-02-02,6,0,"Confirmed","Total","Total","JHU"
"FR",2020-02-02,0,0,"Deaths","Total","Total","JHU"
"FR",2020-02-02,0,0,"Recovered","Total","Total","JHU"
"FR",2020-02-03,6,0,"Active","Total","Total","JHU"
"FR",2020-02-03,6,6,"Active","Total","Total","JRC"
"FR",2020-02-03,6,0,"Confirmed","Total","Total","JHU"
"FR",2020-02-03,6,6,"Confirmed","Total","Total","JRC"
"FR",2020-02-03,0,0,"Deaths","Total","Total","JHU"
"FR",2020-02-03,0,0,"Deaths","Total","Total","JRC"
"FR",2020-02-03,6,6,"Hospitalized","Total","Total","JRC"
"FR",2020-02-03,0,0,"ICU","Total","Total","JRC"
"FR",2020-02-03,0,0,"Recovered","Total","Total","JHU"
"FR",2020-02-03,0,0,"Recovered","Total","Total","JRC"
"FR",2020-02-04,6,0,"Active","Total","Total","JHU"
"FR",2020-02-04,6,0,"Confirmed","Total","Total","JHU"
"FR",2020-02-04,0,0,"Deaths","Total","Total","JHU"
"FR",2020-02-04,0,0,"Recovered","Total","Total","JHU"
"FR",2020-02-05,6,0,"Active","Total","Total","JHU"
"FR",2020-02-05,6,6,"Active","Total","Total","JRC"
"FR",2020-02-05,6,0,"Confirmed","Total","Total","JHU"
"FR",2020-02-05,6,6,"Confirmed","Total","Total","JRC"
"FR",2020-02-05,0,0,"Deaths","Total","Total","JHU"
"FR",2020-02-05,0,0,"Deaths","Total","Total","JRC"
"FR",2020-02-05,6,6,"Hospitalized","Total","Total","JRC"
"FR",2020-02-05,0,0,"ICU","Total","Total","JRC"
"FR",2020-02-05,0,0,"Recovered","Total","Total","JHU"
"FR",2020-02-05,0,0,"Recovered","Total","Total","JRC"
"FR",2020-02-06,6,0,"Active","Total","Total","JHU"
"FR",2020-02-06,6,0,"Active","Total","Total","JRC"
"FR",2020-02-06,6,0,"Confirmed","Total","Total","JHU"
"FR",2020-02-06,6,0,"Confirmed","Total","Total","JRC"
"FR",2020-02-06,0,0,"Deaths","Total","Total","JHU"
"FR",2020-02-06,0,0,"Deaths","Total","Total","JRC"
"FR",2020-02-06,6,0,"Hospitalized","Total","Total","JRC"
"FR",2020-02-06,0,0,"ICU","Total","Total","JRC"
"FR",2020-02-06,0,0,"Recovered","Total","Total","JHU"
"FR",2020-02-06,0,0,"Recovered","Total","Total","JRC"
"FR",2020-02-07,6,0,"Active","Total","Total","JHU"
"FR",2020-02-07,11,5,"Active","Total","Total","JRC"
"FR",2020-02-07,6,0,"Confirmed","Total","Total","JHU"
"FR",2020-02-07,11,5,"Confirmed","Total","Total","JRC"
"FR",2020-02-07,0,0,"Deaths","Total","Total","JHU"
"FR",2020-02-07,0,0,"Deaths","Total","Total","JRC"
"FR",2020-02-07,11,5,"Hospitalized","Total","Total","JRC"
"FR",2020-02-07,0,0,"ICU","Total","Total","JRC"
"FR",2020-02-07,0,0,"Recovered","Total","Total","JHU"
"FR",2020-02-07,0,0,"Recovered","Total","Total","JRC"
"FR",2020-02-08,11,5,"Active","Total","Total","JHU"
"FR",2020-02-08,11,0,"Active","Total","Total","JRC"
"FR",2020-02-08,11,5,"Confirmed","Total","Total","JHU"
"FR",2020-02-08,11,0,"Confirmed","Total","Total","JRC"
"FR",2020-02-08,0,0,"Deaths","Total","Total","JHU"
"FR",2020-02-08,0,0,"Deaths","Total","Total","JRC"
"FR",2020-02-08,0,-11,"Hospitalized","Total","Total","JRC"
"FR",2020-02-08,0,0,"ICU","Total","Total","JRC"
"FR",2020-02-08,0,0,"Recovered","Total","Total","JHU"
"FR",2020-02-08,0,0,"Recovered","Total","Total","JRC"
"FR",2020-02-09,11,0,"Active","Total","Total","JHU"
"FR",2020-02-09,11,0,"Confirmed","Total","Total","JHU"
"FR",2020-02-09,0,0,"Deaths","Total","Total","JHU"
"FR",2020-02-09,0,0,"Recovered","Total","Total","JHU"
"FR",2020-02-10,11,0,"Active","Total","Total","JHU"
"FR",2020-02-10,11,11,"Active","Total","Total","JRC"
"FR",2020-02-10,11,0,"Confirmed","Total","Total","JHU"
"FR",2020-02-10,11,11,"Confirmed","Total","Total","JRC"
"FR",2020-02-10,0,0,"Deaths","Total","Total","JHU"
"FR",2020-02-10,0,0,"Deaths","Total","Total","JRC"
"FR",2020-02-10,11,11,"Hospitalized","Total","Total","JRC"
"FR",2020-02-10,0,0,"ICU","Total","Total","JRC"
"FR",2020-02-10,0,0,"Recovered","Total","Total","JHU"
"FR",2020-02-10,0,0,"Recovered","Total","Total","JRC"
"FR",2020-02-11,11,0,"Active","Total","Total","JHU"
"FR",2020-02-11,11,0,"Active","Total","Total","JRC"
"FR",2020-02-11,11,0,"Confirmed","Total","Total","JHU"
"FR",2020-02-11,11,0,"Confirmed","Total","Total","JRC"
"FR",2020-02-11,0,0,"Deaths","Total","Total","JHU"
"FR",2020-02-11,0,0,"Deaths","Total","Total","JRC"
"FR",2020-02-11,11,0,"Hospitalized","Total","Total","JRC"
"FR",2020-02-11,0,0,"ICU","Total","Total","JRC"
"FR",2020-02-11,0,0,"Recovered","Total","Total","JHU"
"FR",2020-02-11,0,0,"Recovered","Total","Total","JRC"
"FR",2020-02-12,9,-2,"Active","Total","Total","JHU"
"FR",2020-02-12,11,0,"Active","Total","Total","JRC"
"FR",2020-02-12,11,0,"Confirmed","Total","Total","JHU"
"FR",2020-02-12,11,0,"Confirmed","Total","Total","JRC"
"FR",2020-02-12,0,0,"Deaths","Total","Total","JHU"
"FR",2020-02-12,0,0,"Deaths","Total","Total","JRC"
"FR",2020-02-12,11,0,"Hospitalized","Total","Total","JRC"
"FR",2020-02-12,0,0,"ICU","Total","Total","JRC"
"FR",2020-02-12,2,2,"Recovered","Total","Total","JHU"
"FR",2020-02-12,0,0,"Recovered","Total","Total","JRC"
"FR",2020-02-13,9,0,"Active","Total","Total","JHU"
"FR",2020-02-13,11,0,"Confirmed","Total","Total","JHU"
"FR",2020-02-13,0,0,"Deaths","Total","Total","JHU"
"FR",2020-02-13,2,0,"Recovered","Total","Total","JHU"
"FR",2020-02-14,9,0,"Active","Total","Total","JHU"
"FR",2020-02-14,11,0,"Confirmed","Total","Total","JHU"
"FR",2020-02-14,0,0,"Deaths","Total","Total","JHU"
"FR",2020-02-14,2,0,"Recovered","Total","Total","JHU"
"FR",2020-02-15,7,-2,"Active","Total","Total","JHU"
"FR",2020-02-15,12,1,"Confirmed","Total","Total","JHU"
"FR",2020-02-15,1,1,"Deaths","Total","Total","JHU"
"FR",2020-02-15,4,2,"Recovered","Total","Total","JHU"
"FR",2020-02-16,7,0,"Active","Total","Total","JHU"
"FR",2020-02-16,12,0,"Confirmed","Total","Total","JHU"
"FR",2020-02-16,1,0,"Deaths","Total","Total","JHU"
"FR",2020-02-16,4,0,"Recovered","Total","Total","JHU"
"FR",2020-02-17,7,0,"Active","Total","Total","JHU"
"FR",2020-02-17,12,0,"Confirmed","Total","Total","JHU"
"FR",2020-02-17,1,0,"Deaths","Total","Total","JHU"
"FR",2020-02-17,4,0,"Recovered","Total","Total","JHU"
"FR",2020-02-18,7,0,"Active","Total","Total","JHU"
"FR",2020-02-18,12,0,"Confirmed","Total","Total","JHU"
"FR",2020-02-18,1,0,"Deaths","Total","Total","JHU"
"FR",2020-02-18,4,0,"Recovered","Total","Total","JHU"
"FR",2020-02-19,7,0,"Active","Total","Total","JHU"
"FR",2020-02-19,12,0,"Confirmed","Total","Total","JHU"
"FR",2020-02-19,1,0,"Deaths","Total","Total","JHU"
"FR",2020-02-19,4,0,"Recovered","Total","Total","JHU"
"FR",2020-02-20,7,0,"Active","Total","Total","JHU"
"FR",2020-02-20,12,12,"Active","Total","Total","JRC"
"FR",2020-02-20,12,0,"Confirmed","Total","Total","JHU"
"FR",2020-02-20,12,12,"Confirmed","Total","Total","JRC"
"FR",2020-02-20,1,0,"Deaths","Total","Total","JHU"
"FR",2020-02-20,0,0,"Deaths","Total","Total","JRC"
"FR",2020-02-20,11,11,"Hospitalized","Total","Total","JRC"
"FR",2020-02-20,0,0,"ICU","Total","Total","JRC"
"FR",2020-02-20,4,0,"Recovered","Total","Total","JHU"
"FR",2020-02-20,0,0,"Recovered","Total","Total","JRC"
"FR",2020-02-21,7,0,"Active","Total","Total","JHU"
"FR",2020-02-21,12,0,"Confirmed","Total","Total","JHU"
"FR",2020-02-21,1,0,"Deaths","Total","Total","JHU"
"FR",2020-02-21,4,0,"Recovered","Total","Total","JHU"
"FR",2020-02-22,7,0,"Active","Total","Total","JHU"
"FR",2020-02-22,12,0,"Confirmed","Total","Total","JHU"
"FR",2020-02-22,1,0,"Deaths","Total","Total","JHU"
"FR",2020-02-22,4,0,"Recovered","Total","Total","JHU"
"FR",2020-02-23,7,0,"Active","Total","Total","JHU"
"FR",2020-02-23,12,0,"Confirmed","Total","Total","JHU"
"FR",2020-02-23,1,0,"Deaths","Total","Total","JHU"
"FR",2020-02-23,4,0,"Recovered","Total","Total","JHU"
"FR",2020-02-24,7,0,"Active","Total","Total","JHU"
"FR",2020-02-24,12,0,"Confirmed","Total","Total","JHU"
"FR",2020-02-24,1,0,"Deaths","Total","Total","JHU"
"FR",2020-02-24,4,0,"Recovered","Total","Total","JHU"
"FR",2020-02-25,2,-5,"Active","Total","Total","JHU"
"FR",2020-02-25,14,2,"Confirmed","Total","Total","JHU"
"FR",2020-02-25,1,0,"Deaths","Total","Total","JHU"
"FR",2020-02-25,11,7,"Recovered","Total","Total","JHU"
"FR",2020-02-26,5,3,"Active","Total","Total","JHU"
"FR",2020-02-26,18,4,"Confirmed","Total","Total","JHU"
"FR",2020-02-26,2,1,"Deaths","Total","Total","JHU"
"FR",2020-02-26,11,0,"Recovered","Total","Total","JHU"
"FR",2020-02-27,25,20,"Active","Total","Total","JHU"
"FR",2020-02-27,38,20,"Confirmed","Total","Total","JHU"
"FR",2020-02-27,2,0,"Deaths","Total","Total","JHU"
"FR",2020-02-27,11,0,"Recovered","Total","Total","JHU"
"FR",2020-02-28,44,19,"Active","Total","Total","JHU"
"FR",2020-02-28,38,38,"Active","Total","Total","JRC"
"FR",2020-02-28,57,19,"Confirmed","Total","Total","JHU"
"FR",2020-02-28,38,38,"Confirmed","Total","Total","JRC"
"FR",2020-02-28,2,0,"Deaths","Total","Total","JHU"
"FR",2020-02-28,0,0,"Deaths","Total","Total","JRC"
"FR",2020-02-28,0,0,"Hospitalized","Total","Total","JRC"
"FR",2020-02-28,0,0,"ICU","Total","Total","JRC"
"FR",2020-02-28,11,0,"Recovered","Total","Total","JHU"
"FR",2020-02-28,0,0,"Recovered","Total","Total","JRC"
"FR",2020-02-29,86,42,"Active","Total","Total","JHU"
"FR",2020-02-29,100,43,"Confirmed","Total","Total","JHU"
"FR",2020-02-29,2,0,"Deaths","Total","Total","JHU"
"FR",2020-02-29,12,1,"Recovered","Total","Total","JHU"
"FR",2020-03-01,116,30,"Active","Total","Total","JHU"
"FR",2020-03-01,130,30,"Confirmed","Total","Total","JHU"
"FR",2020-03-01,2,0,"Deaths","Total","Total","JHU"
"FR",2020-03-01,12,0,"Recovered","Total","Total","JHU"
"FR",2020-03-02,176,60,"Active","Total","Total","JHU"
"FR",2020-03-02,175,175,"Active","Total","Total","JRC"
"FR",2020-03-02,191,61,"Confirmed","Total","Total","JHU"
"FR",2020-03-02,175,175,"Confirmed","Total","Total","JRC"
"FR",2020-03-02,3,1,"Deaths","Total","Total","JHU"
"FR",2020-03-02,0,0,"Deaths","Total","Total","JRC"
"FR",2020-03-02,0,0,"Hospitalized","Total","Total","JRC"
"FR",2020-03-02,0,0,"ICU","Total","Total","JRC"
"FR",2020-03-02,12,0,"Recovered","Total","Total","JHU"
"FR",2020-03-02,0,0,"Recovered","Total","Total","JRC"
"FR",2020-03-03,196,20,"Active","Total","Total","JHU"
"FR",2020-03-03,212,37,"Active","Total","Total","JRC"
"FR",2020-03-03,212,21,"Confirmed","Total","Total","JHU"
"FR",2020-03-03,212,37,"Confirmed","Total","Total","JRC"
"FR",2020-03-03,4,1,"Deaths","Total","Total","JHU"
"FR",2020-03-03,0,0,"Deaths","Total","Total","JRC"
"FR",2020-03-03,0,0,"Hospitalized","Total","Total","JRC"
"FR",2020-03-03,0,0,"ICU","Total","Total","JRC"
"FR",2020-03-03,12,0,"Recovered","Total","Total","JHU"
"FR",2020-03-03,0,0,"Recovered","Total","Total","JRC"
"FR",2020-03-04,269,73,"Active","Total","Total","JHU"
"FR",2020-03-04,282,70,"Active","Total","Total","JRC"
"FR",2020-03-04,285,73,"Confirmed","Total","Total","JHU"
"FR",2020-03-04,282,70,"Confirmed","Total","Total","JRC"
"FR",2020-03-04,4,0,"Deaths","Total","Total","JHU"
"FR",2020-03-04,0,0,"Deaths","Total","Total","JRC"
"FR",2020-03-04,0,0,"Hospitalized","Total","Total","JRC"
"FR",2020-03-04,0,0,"ICU","Total","Total","JRC"
"FR",2020-03-04,12,0,"Recovered","Total","Total","JHU"
"FR",2020-03-04,0,0,"Recovered","Total","Total","JRC"
"FR",2020-03-05,404,135,"Active","Total","Total","JHU"
"FR",2020-03-05,420,138,"Active","Total","Total","JRC"
"FR",2020-03-05,423,138,"Confirmed","Total","Total","JHU"
"FR",2020-03-05,420,138,"Confirmed","Total","Total","JRC"
"FR",2020-03-05,7,3,"Deaths","Total","Total","JHU"
"FR",2020-03-05,0,0,"Deaths","Total","Total","JRC"
"FR",2020-03-05,0,0,"Hospitalized","Total","Total","JRC"
"FR",2020-03-05,0,0,"ICU","Total","Total","JRC"
"FR",2020-03-05,12,0,"Recovered","Total","Total","JHU"
"FR",2020-03-05,0,0,"Recovered","Total","Total","JRC"
"FR",2020-03-06,592,188,"Active","Total","Total","JHU"
"FR",2020-03-06,610,190,"Active","Total","Total","JRC"
"FR",2020-03-06,613,190,"Confirmed","Total","Total","JHU"
"FR",2020-03-06,610,190,"Confirmed","Total","Total","JRC"
"FR",2020-03-06,9,2,"Deaths","Total","Total","JHU"
"FR",2020-03-06,0,0,"Deaths","Total","Total","JRC"
"FR",2020-03-06,0,0,"Hospitalized","Total","Total","JRC"
"FR",2020-03-06,0,0,"ICU","Total","Total","JRC"
"FR",2020-03-06,12,0,"Recovered","Total","Total","JHU"
"FR",2020-03-06,0,0,"Recovered","Total","Total","JRC"
"FR",2020-03-07,910,318,"Active","Total","Total","JHU"
"FR",2020-03-07,946,336,"Active","Total","Total","JRC"
"FR",2020-03-07,938,325,"Confirmed","Total","Total","JHU"
"FR",2020-03-07,946,336,"Confirmed","Total","Total","JRC"
"FR",2020-03-07,16,7,"Deaths","Total","Total","JHU"
"FR",2020-03-07,0,0,"Deaths","Total","Total","JRC"
"FR",2020-03-07,0,0,"Hospitalized","Total","Total","JRC"
"FR",2020-03-07,0,0,"ICU","Total","Total","JRC"
"FR",2020-03-07,12,0,"Recovered","Total","Total","JHU"
"FR",2020-03-07,0,0,"Recovered","Total","Total","JRC"
"FR",2020-03-08,1084,174,"Active","Total","Total","JHU"
"FR",2020-03-08,1115,177,"Confirmed","Total","Total","JHU"
"FR",2020-03-08,19,3,"Deaths","Total","Total","JHU"
"FR",2020-03-08,12,0,"Recovered","Total","Total","JHU"
"FR",2020-03-09,1364,280,"Active","Total","Total","JHU"
"FR",2020-03-09,1401,286,"Confirmed","Total","Total","JHU"
"FR",2020-03-09,25,6,"Deaths","Total","Total","JHU"
"FR",2020-03-09,12,0,"Recovered","Total","Total","JHU"
"FR",2020-03-10,1728,364,"Active","Total","Total","JHU"
"FR",2020-03-10,1781,1781,"Active","Total","Total","JRC"
"FR",2020-03-10,1773,372,"Confirmed","Total","Total","JHU"
"FR",2020-03-10,1781,1781,"Confirmed","Total","Total","JRC"
"FR",2020-03-10,33,8,"Deaths","Total","Total","JHU"
"FR",2020-03-10,0,0,"Deaths","Total","Total","JRC"
"FR",2020-03-10,0,0,"Hospitalized","Total","Total","JRC"
"FR",2020-03-10,0,0,"ICU","Total","Total","JRC"
"FR",2020-03-10,12,0,"Recovered","Total","Total","JHU"
"FR",2020-03-10,0,0,"Recovered","Total","Total","JRC"
"FR",2020-03-11,2221,493,"Active","Total","Total","JHU"
"FR",2020-03-11,2278,497,"Active","Total","Total","JRC"
"FR",2020-03-11,2281,508,"Confirmed","Total","Total","JHU"
"FR",2020-03-11,2278,497,"Confirmed","Total","Total","JRC"
"FR",2020-03-11,48,15,"Deaths","Total","Total","JHU"
"FR",2020-03-11,0,0,"Deaths","Total","Total","JRC"
"FR",2020-03-11,0,0,"Hospitalized","Total","Total","JRC"
"FR",2020-03-11,0,0,"ICU","Total","Total","JRC"
"FR",2020-03-11,12,0,"Recovered","Total","Total","JHU"
"FR",2020-03-11,0,0,"Recovered","Total","Total","JRC"
"FR",2020-03-12,2221,0,"Active","Total","Total","JHU"
"FR",2020-03-12,2873,595,"Active","Total","Total","JRC"
"FR",2020-03-12,2281,0,"Confirmed","Total","Total","JHU"
"FR",2020-03-12,2873,595,"Confirmed","Total","Total","JRC"
"FR",2020-03-12,48,0,"Deaths","Total","Total","JHU"
"FR",2020-03-12,0,0,"Deaths","Total","Total","JRC"
"FR",2020-03-12,0,0,"Hospitalized","Total","Total","JRC"
"FR",2020-03-12,0,0,"ICU","Total","Total","JRC"
"FR",2020-03-12,12,0,"Recovered","Total","Total","JHU"
"FR",2020-03-12,0,0,"Recovered","Total","Total","JRC"
"FR",2020-03-13,3570,1349,"Active","Total","Total","JHU"
"FR",2020-03-13,3658,785,"Active","Total","Total","JRC"
"FR",2020-03-13,3661,1380,"Confirmed","Total","Total","JHU"
"FR",2020-03-13,3658,785,"Confirmed","Total","Total","JRC"
"FR",2020-03-13,79,31,"Deaths","Total","Total","JHU"
"FR",2020-03-13,0,0,"Deaths","Total","Total","JRC"
"FR",2020-03-13,0,0,"Hospitalized","Total","Total","JRC"
"FR",2020-03-13,0,0,"ICU","Total","Total","JRC"
"FR",2020-03-13,12,0,"Recovered","Total","Total","JHU"
"FR",2020-03-13,0,0,"Recovered","Total","Total","JRC"
"FR",2020-03-14,4366,796,"Active","Total","Total","JHU"
"FR",2020-03-14,4496,838,"Active","Total","Total","JRC"
"FR",2020-03-14,4469,808,"Confirmed","Total","Total","JHU"
"FR",2020-03-14,4496,838,"Confirmed","Total","Total","JRC"
"FR",2020-03-14,91,12,"Deaths","Total","Total","JHU"
"FR",2020-03-14,0,0,"Deaths","Total","Total","JRC"
"FR",2020-03-14,0,0,"Hospitalized","Total","Total","JRC"
"FR",2020-03-14,0,0,"ICU","Total","Total","JRC"
"FR",2020-03-14,12,0,"Recovered","Total","Total","JHU"
"FR",2020-03-14,0,0,"Recovered","Total","Total","JRC"
"FR",2020-03-15,4396,30,"Active","Total","Total","JHU"
"FR",2020-03-15,5418,922,"Active","Total","Total","JRC"
"FR",2020-03-15,4499,30,"Confirmed","Total","Total","JHU"
"FR",2020-03-15,5418,922,"Confirmed","Total","Total","JRC"
"FR",2020-03-15,91,0,"Deaths","Total","Total","JHU"
"FR",2020-03-15,0,0,"Deaths","Total","Total","JRC"
"FR",2020-03-15,0,0,"Hospitalized","Total","Total","JRC"
"FR",2020-03-15,0,0,"ICU","Total","Total","JRC"
"FR",2020-03-15,12,0,"Recovered","Total","Total","JHU"
"FR",2020-03-15,0,0,"Recovered","Total","Total","JRC"
"FR",2020-03-16,6473,2077,"Active","Total","Total","JHU"
"FR",2020-03-16,6628,1210,"Active","Total","Total","JRC"
"FR",2020-03-16,6633,2134,"Confirmed","Total","Total","JHU"
"FR",2020-03-16,6628,1210,"Confirmed","Total","Total","JRC"
"FR",2020-03-16,148,57,"Deaths","Total","Total","JHU"
"FR",2020-03-16,0,0,"Deaths","Total","Total","JRC"
"FR",2020-03-16,0,0,"Hospitalized","Total","Total","JRC"
"FR",2020-03-16,0,0,"ICU","Total","Total","JRC"
"FR",2020-03-16,12,0,"Recovered","Total","Total","JHU"
"FR",2020-03-16,0,0,"Recovered","Total","Total","JRC"
"FR",2020-03-17,7492,1019,"Active","Total","Total","JHU"
"FR",2020-03-17,7724,1096,"Active","Total","Total","JRC"
"FR",2020-03-17,7652,1019,"Confirmed","Total","Total","JHU"
"FR",2020-03-17,7724,1096,"Confirmed","Total","Total","JRC"
"FR",2020-03-17,148,0,"Deaths","Total","Total","JHU"
"FR",2020-03-17,0,0,"Deaths","Total","Total","JRC"
"FR",2020-03-17,0,0,"Hospitalized","Total","Total","JRC"
"FR",2020-03-17,0,0,"ICU","Total","Total","JRC"
"FR",2020-03-17,12,0,"Recovered","Total","Total","JHU"
"FR",2020-03-17,0,0,"Recovered","Total","Total","JRC"
"FR",2020-03-18,8883,1391,"Active","Total","Total","JHU"
"FR",2020-03-18,7870,146,"Active","Total","Total","JRC"
"FR",2020-03-18,9043,1391,"Confirmed","Total","Total","JHU"
"FR",2020-03-18,9134,1410,"Confirmed","Total","Total","JRC"
"FR",2020-03-18,148,0,"Deaths","Total","Total","JHU"
"FR",2020-03-18,264,264,"Deaths","Total","Total","JRC"
"FR",2020-03-18,3626,3626,"Hospitalized","Total","Total","JRC"
"FR",2020-03-18,931,931,"ICU","Total","Total","JRC"
"FR",2020-03-18,12,0,"Recovered","Total","Total","JHU"
"FR",2020-03-18,1000,1000,"Recovered","Total","Total","JRC"
"FR",2020-03-19,10616,1733,"Active","Total","Total","JHU"
"FR",2020-03-19,9323,1453,"Active","Total","Total","JRC"
"FR",2020-03-19,10871,1828,"Confirmed","Total","Total","JHU"
"FR",2020-03-19,10995,1861,"Confirmed","Total","Total","JRC"
"FR",2020-03-19,243,95,"Deaths","Total","Total","JHU"
"FR",2020-03-19,372,108,"Deaths","Total","Total","JRC"
"FR",2020-03-19,4461,835,"Hospitalized","Total","Total","JRC"
"FR",2020-03-19,1122,191,"ICU","Total","Total","JRC"
"FR",2020-03-19,12,0,"Recovered","Total","Total","JHU"
