"","ID","Date","Cases","Cases_New","Type","Age","Sex","Source"
"3426813","IT",2020-01-30,0,0,"Active","Total","Total","JHU"
"3426814","IT",2020-01-30,0,0,"Confirmed","Total","Total","JHU"
"3426815","IT",2020-01-30,0,0,"Deaths","Total","Total","JHU"
"3426816","IT",2020-01-30,0,0,"Recovered","Total","Total","JHU"
"3426817","IT",2020-01-31,2,2,"Active","Total","Total","JHU"
"3426818","IT",2020-01-31,2,2,"Confirmed","Total","Total","JHU"
"3426819","IT",2020-01-31,0,0,"Deaths","Total","Total","JHU"
"3426820","IT",2020-01-31,0,0,"Recovered","Total","Total","JHU"
"3426821","IT",2020-02-01,2,0,"Active","Total","Total","JHU"
"3426822","IT",2020-02-01,2,0,"Confirmed","Total","Total","JHU"
"3426823","IT",2020-02-01,0,0,"Deaths","Total","Total","JHU"
"3426824","IT",2020-02-01,0,0,"Recovered","Total","Total","JHU"
"3426825","IT",2020-02-02,2,0,"Active","Total","Total","JHU"
"3426826","IT",2020-02-02,2,0,"Confirmed","Total","Total","JHU"
"3426827","IT",2020-02-02,0,0,"Deaths","Total","Total","JHU"
"3426828","IT",2020-02-02,0,0,"Recovered","Total","Total","JHU"
"3426829","IT",2020-02-03,2,0,"Active","Total","Total","JHU"
"3426830","IT",2020-02-03,2,0,"Confirmed","Total","Total","JHU"
"3426831","IT",2020-02-03,0,0,"Deaths","Total","Total","JHU"
"3426832","IT",2020-02-03,0,0,"Recovered","Total","Total","JHU"
"3426833","IT",2020-02-04,2,0,"Active","Total","Total","JHU"
"3426834","IT",2020-02-04,2,0,"Confirmed","Total","Total","JHU"
"3426835","IT",2020-02-04,0,0,"Deaths","Total","Total","JHU"
"3426836","IT",2020-02-04,0,0,"Recovered","Total","Total","JHU"
"3426837","IT",2020-02-05,2,0,"Active","Total","Total","JHU"
"3426838","IT",2020-02-05,2,0,"Confirmed","Total","Total","JHU"
"3426839","IT",2020-02-05,0,0,"Deaths","Total","Total","JHU"
"3426840","IT",2020-02-05,0,0,"Recovered","Total","Total","JHU"
"3426841","IT",2020-02-06,2,0,"Active","Total","Total","JHU"
"3426842","IT",2020-02-06,2,0,"Confirmed","Total","Total","JHU"
"3426843","IT",2020-02-06,0,0,"Deaths","Total","Total","JHU"
"3426844","IT",2020-02-06,0,0,"Recovered","Total","Total","JHU"
"3426845","IT",2020-02-07,3,1,"Active","Total","Total","JHU"
"3426846","IT",2020-02-07,3,1,"Confirmed","Total","Total","JHU"
"3426847","IT",2020-02-07,0,0,"Deaths","Total","Total","JHU"
"3426848","IT",2020-02-07,0,0,"Recovered","Total","Total","JHU"
"3426849","IT",2020-02-08,3,0,"Active","Total","Total","JHU"
"3426850","IT",2020-02-08,3,0,"Confirmed","Total","Total","JHU"
"3426851","IT",2020-02-08,0,0,"Deaths","Total","Total","JHU"
"3426852","IT",2020-02-08,0,0,"Recovered","Total","Total","JHU"
"3426853","IT",2020-02-09,3,0,"Active","Total","Total","JHU"
"3426854","IT",2020-02-09,3,0,"Confirmed","Total","Total","JHU"
"3426855","IT",2020-02-09,0,0,"Deaths","Total","Total","JHU"
"3426856","IT",2020-02-09,0,0,"Recovered","Total","Total","JHU"
"3426857","IT",2020-02-10,3,0,"Active","Total","Total","JHU"
"3426858","IT",2020-02-10,3,0,"Confirmed","Total","Total","JHU"
"3426859","IT",2020-02-10,0,0,"Deaths","Total","Total","JHU"
"3426860","IT",2020-02-10,0,0,"Recovered","Total","Total","JHU"
"3426861","IT",2020-02-11,3,0,"Active","Total","Total","JHU"
"3426862","IT",2020-02-11,3,0,"Confirmed","Total","Total","JHU"
"3426863","IT",2020-02-11,0,0,"Deaths","Total","Total","JHU"
"3426864","IT",2020-02-11,0,0,"Recovered","Total","Total","JHU"
"3426865","IT",2020-02-12,3,0,"Active","Total","Total","JHU"
"3426866","IT",2020-02-12,3,0,"Confirmed","Total","Total","JHU"
"3426867","IT",2020-02-12,0,0,"Deaths","Total","Total","JHU"
"3426868","IT",2020-02-12,0,0,"Recovered","Total","Total","JHU"
"3426869","IT",2020-02-13,3,0,"Active","Total","Total","JHU"
"3426870","IT",2020-02-13,3,0,"Confirmed","Total","Total","JHU"
"3426871","IT",2020-02-13,0,0,"Deaths","Total","Total","JHU"
"3426872","IT",2020-02-13,0,0,"Recovered","Total","Total","JHU"
"3426873","IT",2020-02-14,3,0,"Active","Total","Total","JHU"
"3426874","IT",2020-02-14,3,0,"Confirmed","Total","Total","JHU"
"3426875","IT",2020-02-14,0,0,"Deaths","Total","Total","JHU"
"3426876","IT",2020-02-14,0,0,"Recovered","Total","Total","JHU"
"3426877","IT",2020-02-15,3,0,"Active","Total","Total","JHU"
"3426878","IT",2020-02-15,3,0,"Confirmed","Total","Total","JHU"
"3426879","IT",2020-02-15,0,0,"Deaths","Total","Total","JHU"
"3426880","IT",2020-02-15,0,0,"Recovered","Total","Total","JHU"
"3426881","IT",2020-02-16,3,0,"Active","Total","Total","JHU"
"3426882","IT",2020-02-16,3,0,"Confirmed","Total","Total","JHU"
"3426883","IT",2020-02-16,0,0,"Deaths","Total","Total","JHU"
"3426884","IT",2020-02-16,0,0,"Recovered","Total","Total","JHU"
"3426885","IT",2020-02-17,3,0,"Active","Total","Total","JHU"
"3426886","IT",2020-02-17,3,0,"Confirmed","Total","Total","JHU"
"3426887","IT",2020-02-17,0,0,"Deaths","Total","Total","JHU"
"3426888","IT",2020-02-17,0,0,"Recovered","Total","Total","JHU"
"3426889","IT",2020-02-18,3,0,"Active","Total","Total","JHU"
"3426890","IT",2020-02-18,3,0,"Confirmed","Total","Total","JHU"
"3426891","IT",2020-02-18,0,0,"Deaths","Total","Total","JHU"
"3426892","IT",2020-02-18,0,0,"Recovered","Total","Total","JHU"
"3426893","IT",2020-02-19,3,0,"Active","Total","Total","JHU"
"3426894","IT",2020-02-19,3,0,"Confirmed","Total","Total","JHU"
"3426895","IT",2020-02-19,0,0,"Deaths","Total","Total","JHU"
"3426896","IT",2020-02-19,0,0,"Recovered","Total","Total","JHU"
"3426897","IT",2020-02-20,3,0,"Active","Total","Total","JHU"
"3426898","IT",2020-02-20,3,3,"Active","Total","Total","JRC"
"3426899","IT",2020-02-20,3,0,"Confirmed","Total","Total","JHU"
"3426900","IT",2020-02-20,3,3,"Confirmed","Total","Total","JRC"
"3426901","IT",2020-02-20,0,0,"Deaths","Total","Total","JHU"
"3426902","IT",2020-02-20,NA,NA,"Deaths","Total","Total","JRC"
"3426903","IT",2020-02-20,NA,NA,"Hospitalized","Total","Total","JRC"
"3426904","IT",2020-02-20,NA,NA,"ICU","Total","Total","JRC"
"3426905","IT",2020-02-20,0,0,"Recovered","Total","Total","JHU"
"3426906","IT",2020-02-20,NA,NA,"Recovered","Total","Total","JRC"
"3426907","IT",2020-02-21,19,16,"Active","Total","Total","JHU"
"3426908","IT",2020-02-21,22,19,"Active","Total","Total","JRC"
"3426909","IT",2020-02-21,20,17,"Confirmed","Total","Total","JHU"
"3426910","IT",2020-02-21,22,19,"Confirmed","Total","Total","JRC"
"3426911","IT",2020-02-21,1,1,"Deaths","Total","Total","JHU"
"3426912","IT",2020-02-21,NA,NA,"Deaths","Total","Total","JRC"
"3426913","IT",2020-02-21,NA,NA,"Hospitalized","Total","Total","JRC"
"3426914","IT",2020-02-21,NA,NA,"ICU","Total","Total","JRC"
"3426915","IT",2020-02-21,0,0,"Recovered","Total","Total","JHU"
"3426916","IT",2020-02-21,NA,NA,"Recovered","Total","Total","JRC"
"3426917","IT",2020-02-22,59,40,"Active","Total","Total","JHU"
"3426918","IT",2020-02-22,78,56,"Active","Total","Total","JRC"
"3426919","IT",2020-02-22,62,42,"Confirmed","Total","Total","JHU"
"3426920","IT",2020-02-22,78,56,"Confirmed","Total","Total","JRC"
"3426921","IT",2020-02-22,2,1,"Deaths","Total","Total","JHU"
"3426922","IT",2020-02-22,NA,NA,"Deaths","Total","Total","JRC"
"3426923","IT",2020-02-22,NA,NA,"Hospitalized","Total","Total","JRC"
"3426924","IT",2020-02-22,NA,NA,"ICU","Total","Total","JRC"
"3426925","IT",2020-02-22,1,1,"Recovered","Total","Total","JHU"
"3426926","IT",2020-02-22,NA,NA,"Recovered","Total","Total","JRC"
"3426927","IT",2020-02-23,150,91,"Active","Total","Total","JHU"
"3426928","IT",2020-02-23,155,77,"Active","Total","Total","JRC"
"3426929","IT",2020-02-23,155,93,"Confirmed","Total","Total","JHU"
"3426930","IT",2020-02-23,155,77,"Confirmed","Total","Total","JRC"
"3426931","IT",2020-02-23,3,1,"Deaths","Total","Total","JHU"
"3426932","IT",2020-02-23,NA,NA,"Deaths","Total","Total","JRC"
"3426933","IT",2020-02-23,NA,NA,"Hospitalized","Total","Total","JRC"
"3426934","IT",2020-02-23,NA,NA,"ICU","Total","Total","JRC"
"3426935","IT",2020-02-23,2,1,"Recovered","Total","Total","JHU"
"3426936","IT",2020-02-23,NA,NA,"Recovered","Total","Total","JRC"
"3426937","IT",2020-02-24,221,221,"Active","Total","Total","DPC"
"3426938","IT",2020-02-24,221,71,"Active","Total","Total","JHU"
"3426939","IT",2020-02-24,221,66,"Active","Total","Total","JRC"
"3426940","IT",2020-02-24,229,229,"Confirmed","Total","Total","DPC"
"3426941","IT",2020-02-24,229,74,"Confirmed","Total","Total","JHU"
"3426942","IT",2020-02-24,229,74,"Confirmed","Total","Total","JRC"
"3426943","IT",2020-02-24,7,7,"Deaths","Total","Total","DPC"
"3426944","IT",2020-02-24,7,4,"Deaths","Total","Total","JHU"
"3426945","IT",2020-02-24,7,7,"Deaths","Total","Total","JRC"
"3426946","IT",2020-02-24,94,94,"Home_Confinement","Total","Total","DPC"
"3426947","IT",2020-02-24,127,127,"Hospitalized","Total","Total","DPC"
"3426948","IT",2020-02-24,127,127,"Hospitalized","Total","Total","JRC"
"3426949","IT",2020-02-24,101,101,"Hospitalized_Sym","Total","Total","DPC"
"3426950","IT",2020-02-24,26,26,"ICU","Total","Total","DPC"
"3426951","IT",2020-02-24,26,26,"ICU","Total","Total","JRC"
"3426952","IT",2020-02-24,NA,NA,"ICU_Now","Total","Total","DPC"
"3426953","IT",2020-02-24,NA,NA,"Negative","Total","Total","DPC"
"3426954","IT",2020-02-24,NA,NA,"Pending","Total","Total","DPC"
"3426955","IT",2020-02-24,229,229,"Positive","Total","Total","DPC"
"3426956","IT",2020-02-24,NA,NA,"Positive_Dx","Total","Total","DPC"
"3426957","IT",2020-02-24,NA,NA,"Positive_Sc","Total","Total","DPC"
"3426958","IT",2020-02-24,1,1,"Recovered","Total","Total","DPC"
"3426959","IT",2020-02-24,1,-1,"Recovered","Total","Total","JHU"
"3426960","IT",2020-02-24,1,1,"Recovered","Total","Total","JRC"
"3426961","IT",2020-02-24,NA,NA,"Tested","Total","Total","DPC"
"3426962","IT",2020-02-24,4324,4324,"Tests","Total","Total","DPC"
"3426963","IT",2020-02-25,311,90,"Active","Total","Total","DPC"
"3426964","IT",2020-02-25,311,90,"Active","Total","Total","JHU"
"3426965","IT",2020-02-25,311,90,"Active","Total","Total","JRC"
"3426966","IT",2020-02-25,322,93,"Confirmed","Total","Total","DPC"
"3426967","IT",2020-02-25,322,93,"Confirmed","Total","Total","JHU"
"3426968","IT",2020-02-25,322,93,"Confirmed","Total","Total","JRC"
"3426969","IT",2020-02-25,10,3,"Deaths","Total","Total","DPC"
"3426970","IT",2020-02-25,10,3,"Deaths","Total","Total","JHU"
"3426971","IT",2020-02-25,10,3,"Deaths","Total","Total","JRC"
"3426972","IT",2020-02-25,162,68,"Home_Confinement","Total","Total","DPC"
"3426973","IT",2020-02-25,149,22,"Hospitalized","Total","Total","DPC"
"3426974","IT",2020-02-25,NA,NA,"Hospitalized","Total","Total","JRC"
"3426975","IT",2020-02-25,114,13,"Hospitalized_Sym","Total","Total","DPC"
"3426976","IT",2020-02-25,35,9,"ICU","Total","Total","DPC"
"3426977","IT",2020-02-25,NA,NA,"ICU","Total","Total","JRC"
"3426978","IT",2020-02-25,NA,NA,"ICU_Now","Total","Total","DPC"
"3426979","IT",2020-02-25,NA,NA,"Negative","Total","Total","DPC"
"3426980","IT",2020-02-25,NA,NA,"Pending","Total","Total","DPC"
"3426981","IT",2020-02-25,322,93,"Positive","Total","Total","DPC"
"3426982","IT",2020-02-25,NA,NA,"Positive_Dx","Total","Total","DPC"
"3426983","IT",2020-02-25,NA,NA,"Positive_Sc","Total","Total","DPC"
"3426984","IT",2020-02-25,1,0,"Recovered","Total","Total","DPC"
"3426985","IT",2020-02-25,1,0,"Recovered","Total","Total","JHU"
"3426986","IT",2020-02-25,1,0,"Recovered","Total","Total","JRC"
"3426987","IT",2020-02-25,NA,NA,"Tested","Total","Total","DPC"
"3426988","IT",2020-02-25,8623,4299,"Tests","Total","Total","DPC"
"3426989","IT",2020-02-26,385,74,"Active","Total","Total","DPC"
"3426990","IT",2020-02-26,438,127,"Active","Total","Total","JHU"
"3426991","IT",2020-02-26,385,74,"Active","Total","Total","JRC"
"3426992","IT",2020-02-26,400,78,"Confirmed","Total","Total","DPC"
"3426993","IT",2020-02-26,453,131,"Confirmed","Total","Total","JHU"
"3426994","IT",2020-02-26,400,78,"Confirmed","Total","Total","JRC"
"3426995","IT",2020-02-26,12,2,"Deaths","Total","Total","DPC"
"3426996","IT",2020-02-26,12,2,"Deaths","Total","Total","JHU"
"3426997","IT",2020-02-26,12,2,"Deaths","Total","Total","JRC"
"3426998","IT",2020-02-26,221,59,"Home_Confinement","Total","Total","DPC"
"3426999","IT",2020-02-26,164,15,"Hospitalized","Total","Total","DPC"
"3427000","IT",2020-02-26,164,164,"Hospitalized","Total","Total","JRC"
"3427001","IT",2020-02-26,128,14,"Hospitalized_Sym","Total","Total","DPC"
"3427002","IT",2020-02-26,36,1,"ICU","Total","Total","DPC"
"3427003","IT",2020-02-26,36,36,"ICU","Total","Total","JRC"
"3427004","IT",2020-02-26,NA,NA,"ICU_Now","Total","Total","DPC"
"3427005","IT",2020-02-26,NA,NA,"Negative","Total","Total","DPC"
"3427006","IT",2020-02-26,NA,NA,"Pending","Total","Total","DPC"
"3427007","IT",2020-02-26,400,78,"Positive","Total","Total","DPC"
"3427008","IT",2020-02-26,NA,NA,"Positive_Dx","Total","Total","DPC"
"3427009","IT",2020-02-26,NA,NA,"Positive_Sc","Total","Total","DPC"
"3427010","IT",2020-02-26,3,2,"Recovered","Total","Total","DPC"
"3427011","IT",2020-02-26,3,2,"Recovered","Total","Total","JHU"
"3427012","IT",2020-02-26,3,2,"Recovered","Total","Total","JRC"
"3427013","IT",2020-02-26,NA,NA,"Tested","Total","Total","DPC"
"3427014","IT",2020-02-26,9587,964,"Tests","Total","Total","DPC"
"3427015","IT",2020-02-27,588,203,"Active","Total","Total","DPC"
"3427016","IT",2020-02-27,593,155,"Active","Total","Total","JHU"
"3427017","IT",2020-02-27,588,203,"Active","Total","Total","JRC"
"3427018","IT",2020-02-27,650,250,"Confirmed","Total","Total","DPC"
"3427019","IT",2020-02-27,655,202,"Confirmed","Total","Total","JHU"
"3427020","IT",2020-02-27,650,250,"Confirmed","Total","Total","JRC"
"3427021","IT",2020-02-27,17,5,"Deaths","Total","Total","DPC"
"3427022","IT",2020-02-27,17,5,"Deaths","Total","Total","JHU"
"3427023","IT",2020-02-27,17,5,"Deaths","Total","Total","JRC"
"3427024","IT",2020-02-27,284,63,"Home_Confinement","Total","Total","DPC"
"3427025","IT",2020-02-27,304,140,"Hospitalized","Total","Total","DPC"
"3427026","IT",2020-02-27,304,140,"Hospitalized","Total","Total","JRC"
"3427027","IT",2020-02-27,248,120,"Hospitalized_Sym","Total","Total","DPC"
"3427028","IT",2020-02-27,56,20,"ICU","Total","Total","DPC"
"3427029","IT",2020-02-27,56,20,"ICU","Total","Total","JRC"
"3427030","IT",2020-02-27,NA,NA,"ICU_Now","Total","Total","DPC"
"3427031","IT",2020-02-27,NA,NA,"Negative","Total","Total","DPC"
"3427032","IT",2020-02-27,NA,NA,"Pending","Total","Total","DPC"
"3427033","IT",2020-02-27,650,250,"Positive","Total","Total","DPC"
"3427034","IT",2020-02-27,NA,NA,"Positive_Dx","Total","Total","DPC"
"3427035","IT",2020-02-27,NA,NA,"Positive_Sc","Total","Total","DPC"
"3427036","IT",2020-02-27,45,42,"Recovered","Total","Total","DPC"
"3427037","IT",2020-02-27,45,42,"Recovered","Total","Total","JHU"
"3427038","IT",2020-02-27,45,42,"Recovered","Total","Total","JRC"
"3427039","IT",2020-02-27,NA,NA,"Tested","Total","Total","DPC"
"3427040","IT",2020-02-27,12014,2427,"Tests","Total","Total","DPC"
"3427041","IT",2020-02-28,821,233,"Active","Total","Total","DPC"
"3427042","IT",2020-02-28,821,228,"Active","Total","Total","JHU"
"3427043","IT",2020-02-28,821,233,"Active","Total","Total","JRC"
"3427044","IT",2020-02-28,888,238,"Confirmed","Total","Total","DPC"
"3427045","IT",2020-02-28,888,233,"Confirmed","Total","Total","JHU"
"3427046","IT",2020-02-28,888,238,"Confirmed","Total","Total","JRC"
"3427047","IT",2020-02-28,21,4,"Deaths","Total","Total","DPC"
"3427048","IT",2020-02-28,21,4,"Deaths","Total","Total","JHU"
"3427049","IT",2020-02-28,21,4,"Deaths","Total","Total","JRC"
"3427050","IT",2020-02-28,412,128,"Home_Confinement","Total","Total","DPC"
"3427051","IT",2020-02-28,409,105,"Hospitalized","Total","Total","DPC"
"3427052","IT",2020-02-28,409,105,"Hospitalized","Total","Total","JRC"
"3427053","IT",2020-02-28,345,97,"Hospitalized_Sym","Total","Total","DPC"
"3427054","IT",2020-02-28,64,8,"ICU","Total","Total","DPC"
"3427055","IT",2020-02-28,64,8,"ICU","Total","Total","JRC"
"3427056","IT",2020-02-28,NA,NA,"ICU_Now","Total","Total","DPC"
"3427057","IT",2020-02-28,NA,NA,"Negative","Total","Total","DPC"
"3427058","IT",2020-02-28,NA,NA,"Pending","Total","Total","DPC"
"3427059","IT",2020-02-28,888,238,"Positive","Total","Total","DPC"
"3427060","IT",2020-02-28,NA,NA,"Positive_Dx","Total","Total","DPC"
"3427061","IT",2020-02-28,NA,NA,"Positive_Sc","Total","Total","DPC"
"3427062","IT",2020-02-28,46,1,"Recovered","Total","Total","DPC"
"3427063","IT",2020-02-28,46,1,"Recovered","Total","Total","JHU"
"3427064","IT",2020-02-28,46,1,"Recovered","Total","Total","JRC"
"3427065","IT",2020-02-28,NA,NA,"Tested","Total","Total","DPC"
"3427066","IT",2020-02-28,15695,3681,"Tests","Total","Total","DPC"
"3427067","IT",2020-02-29,1049,228,"Active","Total","Total","DPC"
"3427068","IT",2020-02-29,1053,232,"Active","Total","Total","JHU"
"3427069","IT",2020-02-29,1049,228,"Active","Total","Total","JRC"
"3427070","IT",2020-02-29,1128,240,"Confirmed","Total","Total","DPC"
"3427071","IT",2020-02-29,1128,240,"Confirmed","Total","Total","JHU"
"3427072","IT",2020-02-29,1128,240,"Confirmed","Total","Total","JRC"
"3427073","IT",2020-02-29,29,8,"Deaths","Total","Total","DPC"
"3427074","IT",2020-02-29,29,8,"Deaths","Total","Total","JHU"
"3427075","IT",2020-02-29,29,8,"Deaths","Total","Total","JRC"
"3427076","IT",2020-02-29,543,131,"Home_Confinement","Total","Total","DPC"
"3427077","IT",2020-02-29,506,97,"Hospitalized","Total","Total","DPC"
"3427078","IT",2020-02-29,506,97,"Hospitalized","Total","Total","JRC"
"3427079","IT",2020-02-29,401,56,"Hospitalized_Sym","Total","Total","DPC"
"3427080","IT",2020-02-29,105,41,"ICU","Total","Total","DPC"
"3427081","IT",2020-02-29,105,41,"ICU","Total","Total","JRC"
"3427082","IT",2020-02-29,NA,NA,"ICU_Now","Total","Total","DPC"
"3427083","IT",2020-02-29,NA,NA,"Negative","Total","Total","DPC"
"3427084","IT",2020-02-29,NA,NA,"Pending","Total","Total","DPC"
"3427085","IT",2020-02-29,1128,240,"Positive","Total","Total","DPC"
"3427086","IT",2020-02-29,NA,NA,"Positive_Dx","Total","Total","DPC"
"3427087","IT",2020-02-29,NA,NA,"Positive_Sc","Total","Total","DPC"
"3427088","IT",2020-02-29,50,4,"Recovered","Total","Total","DPC"
"3427089","IT",2020-02-29,46,0,"Recovered","Total","Total","JHU"
"3427090","IT",2020-02-29,50,4,"Recovered","Total","Total","JRC"
"3427091","IT",2020-02-29,NA,NA,"Tested","Total","Total","DPC"
"3427092","IT",2020-02-29,18661,2966,"Tests","Total","Total","DPC"
"3427093","IT",2020-03-01,1577,528,"Active","Total","Total","DPC"
"3427094","IT",2020-03-01,1577,524,"Active","Total","Total","JHU"
"3427095","IT",2020-03-01,1577,528,"Active","Total","Total","JRC"
"3427096","IT",2020-03-01,1694,566,"Confirmed","Total","Total","DPC"
"3427097","IT",2020-03-01,1694,566,"Confirmed","Total","Total","JHU"
"3427098","IT",2020-03-01,1694,566,"Confirmed","Total","Total","JRC"
"3427099","IT",2020-03-01,34,5,"Deaths","Total","Total","DPC"
"3427100","IT",2020-03-01,34,5,"Deaths","Total","Total","JHU"
"3427101","IT",2020-03-01,34,5,"Deaths","Total","Total","JRC"
"3427102","IT",2020-03-01,798,255,"Home_Confinement","Total","Total","DPC"
"3427103","IT",2020-03-01,779,273,"Hospitalized","Total","Total","DPC"
"3427104","IT",2020-03-01,779,273,"Hospitalized","Total","Total","JRC"
"3427105","IT",2020-03-01,639,238,"Hospitalized_Sym","Total","Total","DPC"
"3427106","IT",2020-03-01,140,35,"ICU","Total","Total","DPC"
"3427107","IT",2020-03-01,140,35,"ICU","Total","Total","JRC"
"3427108","IT",2020-03-01,NA,NA,"ICU_Now","Total","Total","DPC"
"3427109","IT",2020-03-01,NA,NA,"Negative","Total","Total","DPC"
"3427110","IT",2020-03-01,NA,NA,"Pending","Total","Total","DPC"
"3427111","IT",2020-03-01,1694,566,"Positive","Total","Total","DPC"
"3427112","IT",2020-03-01,NA,NA,"Positive_Dx","Total","Total","DPC"
"3427113","IT",2020-03-01,NA,NA,"Positive_Sc","Total","Total","DPC"
"3427114","IT",2020-03-01,83,33,"Recovered","Total","Total","DPC"
"3427115","IT",2020-03-01,83,37,"Recovered","Total","Total","JHU"
"3427116","IT",2020-03-01,83,33,"Recovered","Total","Total","JRC"
"3427117","IT",2020-03-01,NA,NA,"Tested","Total","Total","DPC"
"3427118","IT",2020-03-01,21127,2466,"Tests","Total","Total","DPC"
"3427119","IT",2020-03-02,1835,258,"Active","Total","Total","DPC"
"3427120","IT",2020-03-02,1835,258,"Active","Total","Total","JHU"
"3427121","IT",2020-03-02,1835,258,"Active","Total","Total","JRC"
"3427122","IT",2020-03-02,2036,342,"Confirmed","Total","Total","DPC"
"3427123","IT",2020-03-02,2036,342,"Confirmed","Total","Total","JHU"
"3427124","IT",2020-03-02,2036,342,"Confirmed","Total","Total","JRC"
"3427125","IT",2020-03-02,52,18,"Deaths","Total","Total","DPC"
"3427126","IT",2020-03-02,52,18,"Deaths","Total","Total","JHU"
"3427127","IT",2020-03-02,52,18,"Deaths","Total","Total","JRC"
"3427128","IT",2020-03-02,927,129,"Home_Confinement","Total","Total","DPC"
"3427129","IT",2020-03-02,908,129,"Hospitalized","Total","Total","DPC"
"3427130","IT",2020-03-02,908,129,"Hospitalized","Total","Total","JRC"
"3427131","IT",2020-03-02,742,103,"Hospitalized_Sym","Total","Total","DPC"
"3427132","IT",2020-03-02,166,26,"ICU","Total","Total","DPC"
"3427133","IT",2020-03-02,166,26,"ICU","Total","Total","JRC"
"3427134","IT",2020-03-02,NA,NA,"ICU_Now","Total","Total","DPC"
"3427135","IT",2020-03-02,NA,NA,"Negative","Total","Total","DPC"
"3427136","IT",2020-03-02,NA,NA,"Pending","Total","Total","DPC"
"3427137","IT",2020-03-02,2036,342,"Positive","Total","Total","DPC"
"3427138","IT",2020-03-02,NA,NA,"Positive_Dx","Total","Total","DPC"
"3427139","IT",2020-03-02,NA,NA,"Positive_Sc","Total","Total","DPC"
"3427140","IT",2020-03-02,149,66,"Recovered","Total","Total","DPC"
"3427141","IT",2020-03-02,149,66,"Recovered","Total","Total","JHU"
"3427142","IT",2020-03-02,149,66,"Recovered","Total","Total","JRC"
"3427143","IT",2020-03-02,NA,NA,"Tested","Total","Total","DPC"
"3427144","IT",2020-03-02,23345,2218,"Tests","Total","Total","DPC"
"3427145","IT",2020-03-03,2263,428,"Active","Total","Total","DPC"
"3427146","IT",2020-03-03,2263,428,"Active","Total","Total","JHU"
"3427147","IT",2020-03-03,2263,428,"Active","Total","Total","JRC"
"3427148","IT",2020-03-03,2502,466,"Confirmed","Total","Total","DPC"
"3427149","IT",2020-03-03,2502,466,"Confirmed","Total","Total","JHU"
"3427150","IT",2020-03-03,2502,466,"Confirmed","Total","Total","JRC"
"3427151","IT",2020-03-03,79,27,"Deaths","Total","Total","DPC"
"3427152","IT",2020-03-03,79,27,"Deaths","Total","Total","JHU"
"3427153","IT",2020-03-03,79,27,"Deaths","Total","Total","JRC"
"3427154","IT",2020-03-03,1000,73,"Home_Confinement","Total","Total","DPC"
"3427155","IT",2020-03-03,1263,355,"Hospitalized","Total","Total","DPC"
"3427156","IT",2020-03-03,1263,355,"Hospitalized","Total","Total","JRC"
"3427157","IT",2020-03-03,1034,292,"Hospitalized_Sym","Total","Total","DPC"
"3427158","IT",2020-03-03,229,63,"ICU","Total","Total","DPC"
"3427159","IT",2020-03-03,229,63,"ICU","Total","Total","JRC"
"3427160","IT",2020-03-03,NA,NA,"ICU_Now","Total","Total","DPC"
